endTime,artistName,trackName,msPlayed
2025-03-30 17:40,The Kooks,Naive,188424
2025-03-30 17:43,The Kooks,See The Sun,216426
2025-03-30 17:52,The Strokes,Someday,147178
2025-03-30 17:56,Bruno Mars,Talking to the Moon,217866
2025-03-30 18:00,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546
2025-03-30 18:03,Jack Johnson,Good People,208506
2025-03-30 18:06,Maroon 5,Memories,189486
2025-03-30 18:09,Duncan Laurence,Arcade,183624
2025-03-30 18:12,Sam Fender,Poundshop Kardashians,159295
2025-03-30 18:23,Ruth B.,Dandelions,100067
2025-03-31 14:38,Red Hot Chili Peppers,Universally Speaking,256960
2025-03-31 15:04,Red Hot Chili Peppers,Knock Me Down - Remastered 2003,223386
2025-03-31 15:10,Red Hot Chili Peppers,Snow (Hey Oh),334666
2025-03-31 15:14,Red Hot Chili Peppers,Goodbye Hooray,232493
2025-03-31 15:17,Red Hot Chili Peppers,Funky Crime,180973
2025-03-31 15:21,Red Hot Chili Peppers,My Lovely Man,279066
2025-03-31 22:04,Red Hot Chili Peppers,The Heavy Wing,331424
2025-03-31 22:07,Red Hot Chili Peppers,Bastards of Light,218932
2025-03-31 22:11,Red Hot Chili Peppers,Throw Away Your Television,224760
2025-03-31 22:16,Red Hot Chili Peppers,"Johnny, Kick A Hole In The Sky - Remastered 2003",320580
2025-03-31 22:29,Red Hot Chili Peppers,Song That Made Us What We Are Today - Demo,776200
2025-03-31 22:33,Red Hot Chili Peppers,The Power of Equality,243533
2025-03-31 22:37,Red Hot Chili Peppers,Walkin' On Down The Road,229706
2025-03-31 22:43,Red Hot Chili Peppers,Californication,329733
2025-03-31 22:47,Red Hot Chili Peppers,Not the One,266326
2025-03-31 22:51,Red Hot Chili Peppers,Hard to Concentrate,241840
2025-04-01 01:24,Red Hot Chili Peppers,Dark Necessities,178423
2025-04-01 09:37,Ruth B.,Dandelions,1206
2025-04-01 09:37,Ruth B.,Dandelions,134998
2025-04-01 09:37,Jason Mraz,I Won't Give Up,20320
2025-04-01 09:41,Jason Mraz,I Won't Give Up,240165
2025-04-01 09:45,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
2025-04-01 09:47,Tai Verdes,we would have some cute kids.,154764
2025-04-01 09:51,Jason Mraz,I'm Yours,242946
2025-04-01 09:55,Sean Kingston,Beautiful Girls,225373
2025-04-01 09:59,Coldplay,Paradise,278719
2025-04-01 10:04,Snow Patrol,Chasing Cars,267960
2025-04-01 10:07,Plain White T's,"1, 2, 3, 4",198360
2025-04-01 10:10,Weezer,Island In The Sun,200306
2025-04-01 10:11,Tom Odell,Another Love,65650
2025-04-01 10:16,Coldplay,Adventure of a Lifetime,263786
2025-04-01 10:19,Jason Mraz,Lucky,189613
2025-04-01 10:22,Sam Smith,Stay With Me,172723
2025-04-01 10:26,Coldplay,Yellow,266773
2025-04-01 10:28,The Skinner Brothers,PRAWN SOUP,153050
2025-04-01 10:32,MAGIC!,Rude,224840
2025-04-01 10:36,Keane,Everybody's Changing,215880
2025-04-01 10:39,Jack Johnson,Better Together,207680
2025-04-01 10:44,James Blunt,1973,280026
2025-04-01 10:47,Niall Horan,Slow Hands,188174
2025-04-01 10:50,Kygo,Stole the Show,223186
2025-04-01 10:54,Keane,Somewhere Only We Know,237146
2025-04-01 11:07,Yusuf / Cat Stevens,Father And Son,2524
2025-04-01 11:07,The 502s,Just A Little While,161132
2025-04-01 11:39,Red Hot Chili Peppers,Dark Necessities,123835
2025-04-01 11:43,Red Hot Chili Peppers,Annie Wants a Baby,220813
2025-04-01 11:46,Red Hot Chili Peppers,Sikamikanico,205506
2025-04-01 11:51,Red Hot Chili Peppers,Desecration Smile,301626
2025-04-01 11:54,Red Hot Chili Peppers,Get on Top,198066
2025-04-01 11:57,Red Hot Chili Peppers,Havana Affair - 2012 Remaster,139386
2025-04-01 12:01,Red Hot Chili Peppers,Behind The Sun,280933
2025-04-01 12:05,Red Hot Chili Peppers,Suck My Kiss,217133
2025-04-01 12:11,Red Hot Chili Peppers,One Way Traffic,250670
2025-04-01 12:15,Red Hot Chili Peppers,Detroit,226640
2025-04-01 12:20,Red Hot Chili Peppers,Blood Sugar Sex Magik,271160
2025-04-01 12:23,Red Hot Chili Peppers,Road Trippin',204973
2025-04-01 12:27,Red Hot Chili Peppers,Go Robot,263800
2025-04-01 12:33,Red Hot Chili Peppers,Funky Monks,323333
2025-04-01 12:37,Red Hot Chili Peppers,Charlie,277533
2025-04-01 12:41,Red Hot Chili Peppers,She's Only 18,205266
2025-04-01 12:45,Red Hot Chili Peppers,Ethiopia,230706
2025-04-01 12:49,Red Hot Chili Peppers,Otherside,255373
2025-04-01 12:54,Red Hot Chili Peppers,Savior,292400
2025-04-01 12:57,Red Hot Chili Peppers,The Greeting Song,193506
2025-04-01 13:01,Red Hot Chili Peppers,The Getaway,250386
2025-04-01 13:06,Red Hot Chili Peppers,Even You Brutus?,241120
2025-04-01 13:10,Red Hot Chili Peppers,Emit Remmus,240200
2025-04-01 13:12,Red Hot Chili Peppers,I Could Die for You,66082
2025-04-01 13:18,Athenas,Todo Es Tuyo,263093
2025-04-01 13:18,Hillsong en Español,Solo Cristo,2123
2025-04-01 13:41,Red Hot Chili Peppers,Readymade,270466
2025-04-01 13:44,Red Hot Chili Peppers,The Longest Wave,211520
2025-04-01 13:48,Red Hot Chili Peppers,Strange Man,216720
2025-04-01 13:53,Red Hot Chili Peppers,Midnight,295573
2025-04-01 13:57,Red Hot Chili Peppers,Don't Forget Me,277160
2025-04-01 14:06,Red Hot Chili Peppers,Sir Psycho Sexy,496626
2025-04-01 14:07,Red Hot Chili Peppers,Soul to Squeeze,76176
2025-04-01 19:18,Yusuf / Cat Stevens,Father And Son,220600
2025-04-01 19:18,Bon Iver,"Hey, Ma",14520
2025-04-01 19:22,Red Hot Chili Peppers,Goodbye Hooray,232493
2025-04-01 19:22,Red Hot Chili Peppers,Show Me Your Soul,33837
2025-04-01 19:28,Rata Blanca,Mujer Amante,363120
2025-04-01 19:31,Ciro y los Persas,Me Gusta,192031
2025-04-01 19:32,Maxi Trusso,Nothing at All,7729
2025-04-01 19:32,Maxi Trusso,Same Old Story,21290
2025-04-01 19:32,Poncho,Please Me,12333
2025-04-01 19:36,Coti,50 Horas,213600
2025-04-01 19:40,Intoxicados,Esta Saliendo El Sol,248600
2025-04-01 19:44,Las Pastillas del Abuelo,Ojos De Dragón!,257600
2025-04-01 19:49,Intoxicados,De La Guitarra,312760
2025-04-01 19:50,Soda Stereo,En La Ciudad De La Furia - Remasterizado 2007,36681
2025-04-01 19:53,Andrés Calamaro,Estadio Azteca,217973
2025-04-01 19:58,Mancha De Rolando,Donde Vamos,270826
2025-04-01 20:02,La Renga,La Razón Que Te Demora,264838
2025-04-01 20:07,La Beriso,Ella,274320
2025-04-01 20:10,Turf,"Yo No Me Quiero Casar, Y Ud?",201866
2025-04-01 20:15,Las Pastillas del Abuelo,Viejo,324104
2025-04-01 20:18,Turf,Pasos al costado,156479
2025-04-01 20:21,Estelares,Un Dia Perfecto,1457
2025-04-01 20:21,Estelares,Aire,1392
2025-04-01 20:21,Mancha De Rolando,Arde la ciudad,168656
2025-04-01 20:21,Los Abuelos De La Nada,No Te Enamores Nunca De Aquel Marinero Bengalí,1581
2025-04-01 20:23,Patricio Rey y sus Redonditos de Ricota,La Bestia Pop,125189
2025-04-01 20:28,Callejeros,Una Nueva Noche Fría,277560
2025-04-01 20:31,Estelares,El Corazon Sobre Todo,210712
2025-04-01 20:34,El Cuarteto De Nos,Me amo,159165
2025-04-01 20:38,El Cuarteto De Nos,Lo malo de ser bueno,256602
2025-04-01 20:40,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,113306
2025-04-01 20:40,No Te Va Gustar,Chau,6429
2025-04-01 20:40,El Cuarteto De Nos,Me amo,4029
2025-04-01 20:57,No Te Va Gustar,Chau,133003
2025-04-02 19:38,No Te Va Gustar,Chau,7134
2025-04-02 19:44,La Vela Puerca,De Atar,11010
2025-04-02 19:44,No Te Va Gustar,Chau,135965
2025-04-02 19:44,Guasones,Reyes de la Noche,2840
2025-04-02 19:44,Intoxicados,Niña de Tilcara,2582
2025-04-02 19:44,La Vela Puerca,El Viejo,260
2025-04-02 20:02,Callejeros,Prohibido,99470
2025-04-02 20:12,Callejeros,Prohibido,111763
2025-04-02 21:01,La Vela Puerca,Llenos De Magia,23382
2025-04-04 09:06,La Vela Puerca,Llenos De Magia,10481
2025-04-04 09:11,The Police,Walking On The Moon,300826
2025-04-04 09:14,George Ezra,Budapest,200733
2025-04-04 09:18,Lukas Graham,7 Years,237300
2025-04-04 09:21,Phillip Phillips,"Gone, Gone, Gone",209693
2025-04-04 09:26,Lionel Richie,All Night Long (All Night) - Single Version,258666
2025-04-04 09:30,The Fray,How to Save a Life,262533
2025-04-04 09:35,James Blunt,Postcards,286973
2025-04-04 09:38,Corella,Come Around,194389
2025-04-04 09:40,The Lumineers,Ophelia,160097
2025-04-04 09:43,Jack Johnson,I Got You,179346
2025-04-04 09:48,Coldplay,A Sky Full of Stars,267866
2025-04-04 09:52,The Lumineers,Boots Of Spanish Leather,282173
2025-04-04 09:57,The Police,Message In A Bottle,290280
2025-04-04 10:00,Tai Verdes,AOK,173640
2025-04-04 10:04,Maroon 5,Won't Go Home Without You,231173
2025-04-04 10:08,Passenger,Let Her Go,252733
2025-04-04 10:11,Sam Fender,Will We Talk?,162600
2025-04-04 10:15,Rod Stewart,What A Wonderful World (feat. Stevie Wonder),270226
2025-04-04 10:19,The Police,Every Little Thing She Does Is Magic,260573
2025-04-04 10:22,Manu Chao,Bongo Bong,158426
2025-04-04 10:26,Coldplay,Yellow,266773
2025-04-04 10:30,Bruno Mars,Marry You,230192
2025-04-04 10:35,Coldplay,Adventure of a Lifetime,263786
2025-04-04 10:38,Jason Mraz,I Won't Give Up,240165
2025-04-04 10:42,Tom Odell,Another Love,244360
2025-04-04 10:46,Coldplay,Viva La Vida,242373
2025-04-04 10:49,The Skinner Brothers,PRAWN SOUP,153050
2025-04-04 10:51,Tai Verdes,we would have some cute kids.,154764
2025-04-04 10:56,Bill Withers,Lovely Day,254560
2025-04-04 10:59,Vance Joy,Riptide,204280
2025-04-04 11:16,Bruno Mars,When I Was Your Man,75255
2025-04-04 22:21,Intoxicados,De A Ratitos,32908
2025-04-04 22:21,Bruno Mars,When I Was Your Man,127275
2025-04-04 22:26,Intoxicados,Reggae Para Los Amigos,296666
2025-04-04 22:30,Intoxicados,Fuego,261546
2025-04-04 22:34,Intoxicados,La Hija Del Diablo,3262
2025-04-04 22:34,Intoxicados,Una Vela,221302
2025-04-04 22:36,Viejas Locas,Una Piba Como Vos,143533
2025-04-04 22:38,Intoxicados,Bienvenidos Al Apocalipsis,123680
2025-04-04 22:42,Viejas Locas,Perdóname mi amor,240944
2025-04-04 22:52,Intoxicados,"Felicidad, Depresión",449760
2025-04-04 22:57,Viejas Locas,Homero,263653
2025-04-04 22:58,Intoxicados,Canta,71645
2025-04-04 23:02,Viejas Locas,Muévete nena,231383
2025-04-04 23:05,Viejas Locas,Tirado en la estación,171119
2025-04-04 23:06,Intoxicados,Prólogo (Narrado),74666
2025-04-04 23:11,Intoxicados,Raptado,280240
2025-04-04 23:39,Viejas Locas,Legalícenla,1509
2025-04-04 23:39,Viejas Locas,En problemas,311213
2025-04-05 03:45,Viejas Locas,Legalícenla,333550
2025-04-05 03:50,Intoxicados,Rodando Por Ahi,278533
2025-04-05 03:53,Intoxicados,Volver a Casa,217713
2025-04-05 03:58,Intoxicados,Niña de Tilcara,299026
2025-04-05 04:04,Intoxicados,Departamento Deshabitado,350853
2025-04-05 04:09,Viejas Locas,No me pienso levantar,3939
2025-04-05 04:09,Intoxicados,Comandante,260153
2025-04-05 04:13,Intoxicados,Don Electrón,212480
2025-04-05 04:24,Intoxicados,No Tengo Ganas,76018
2025-04-07 17:37,Intoxicados,No Tengo Ganas,236036
2025-04-07 17:45,Intoxicados,Africa,456522
2025-04-07 17:49,Intoxicados,Pila Pila,248171
2025-04-07 17:52,Intoxicados,Señor Kioskero,198385
2025-04-07 17:56,Intoxicados,Noche Con Amigos,265026
2025-04-07 17:57,Intoxicados,Como Ganado,7676
2025-04-07 17:57,Intoxicados,Noche Con Amigos,1452
2025-04-07 18:04,Intoxicados,Como Ganado,417733
2025-04-07 18:08,Intoxicados,Un Secreto,212333
2025-04-07 18:08,Intoxicados,Noche Con Amigos,39258
2025-04-07 18:09,Intoxicados,Pila Pila,19472
2025-04-07 18:12,Residente,Dagombas en Tamale,235573
2025-04-07 18:19,Intoxicados,Departamento Deshabitado,325934
2025-04-07 18:22,Viejas Locas,Ella no me quiere creer,173357
2025-04-07 18:22,Intoxicados,Señor Kioskero,8875
2025-04-07 18:25,Viejas Locas,Un frasco vacío,176878
2025-04-07 18:29,Intoxicados,Un Tema De Mierda,16754
2025-04-07 18:29,Intoxicados,Religión,238000
2025-04-07 18:34,Intoxicados,Mi Inteligencia Intrapersonal,276546
2025-04-07 18:39,Intoxicados,Niña de Tilcara,299026
2025-04-07 18:41,Viejas Locas,"Nena, Me Gustas Así",122746
2025-04-07 18:42,Intoxicados,Bienvenidos Al Apocalipsis,77273
2025-04-07 18:44,Viejas Locas,No me pienso levantar,123051
2025-04-07 18:52,Intoxicados,"Felicidad, Depresión",449760
2025-04-07 19:29,Viejas Locas,Legalícenla,220659
2025-04-07 20:49,Viejas Locas,Legalícenla,114188
2025-04-07 22:02,Intoxicados,Prólogo (Narrado),52897
2025-04-07 22:02,Viejas Locas,Roca & Giro,3082
2025-04-07 22:07,Intoxicados,Rodando Por Ahi,278533
2025-04-07 22:13,Intoxicados,Casi Sin Pensar,369520
2025-04-07 23:13,Viejas Locas,Todo Sigue Igual,214600
2025-04-07 23:26,Intoxicados,Se Fue Al Cielo,165395
2025-04-07 23:32,Intoxicados,Se Fue Al Cielo,61511
2025-04-07 23:38,Intoxicados,Himno A Bolaños,234280
2025-04-07 23:43,Intoxicados,Volver a Casa,226586
2025-04-07 23:44,Intoxicados,La Hija Del Diablo,22935
2025-04-07 23:44,Viejas Locas,Perro guardián,2132
2025-04-07 23:44,Viejas Locas,Tirado en la estación,3076
2025-04-07 23:44,Intoxicados,Viviendo Con Él,1147
2025-04-07 23:44,Viejas Locas,El Arbol De La Vida / Voy A Dejarte,2232
2025-04-07 23:57,Intoxicados,Noche Con Amigos,150442
2025-04-08 09:03,Intoxicados,Noche Con Amigos,20347
2025-04-08 09:13,The Kooks,Taking Pictures Of You,161982
2025-04-08 09:15,The Kooks,Jeanie,161632
2025-04-08 09:19,The Kooks,Watching The Ships Roll In,201160
2025-04-08 09:23,The Kooks,Around Town,250692
2025-04-08 09:25,The Kooks,Chicken Bone,131185
2025-04-08 09:27,El Kuelgue,En Tanto y en Cuanto,140680
2025-04-08 09:31,Indios,Lucidez,3234
2025-04-08 09:32,El Kuelgue,Parque Acuático - En Vivo - Buenos Aires,260490
2025-04-08 09:35,El Kuelgue,Por Ahora,206142
2025-04-08 09:38,El Kuelgue,La Curva,166275
2025-04-08 09:43,El Kuelgue,Dele Tiempo,328529
2025-04-08 09:47,El Kuelgue,Hola Precioso,222688
2025-04-08 09:50,El Kuelgue,Carta Para No Llorar,191445
2025-04-08 09:51,El Kuelgue,Roma,89991
2025-04-08 09:55,El Kuelgue,Ayer Real,219838
2025-04-08 09:57,El Kuelgue,José,108389
2025-04-08 09:58,El Kuelgue,Planeta Numir,86401
2025-04-08 09:59,Indios,Lucidez,1307
2025-04-08 10:03,El Kuelgue,El Paraíso de los Perros,301711
2025-04-08 10:04,Intoxicados,Noche Con Amigos,36637
2025-04-08 10:04,Intoxicados,Pila Pila,10233
2025-04-08 10:08,Intoxicados,Himno A Bolaños,234280
2025-04-08 10:12,El Kuelgue,Piel de Cereza,227043
2025-04-08 10:16,El Kuelgue,Díganselo,239091
2025-04-08 10:16,El Kuelgue,Peluquita,4054
2025-04-08 10:20,El Kuelgue,En Avenidas,195306
2025-04-08 10:24,El Kuelgue,Cinema,278906
2025-04-08 10:27,El Kuelgue,Cariño Reptil,133562
2025-04-08 10:30,George Ezra,Budapest,200733
2025-04-08 10:33,Sam Smith,Stay With Me,172723
2025-04-08 10:37,The Lumineers,Sleep On The Floor,5608
2025-04-08 10:37,The Backseat Lovers,Intuition,210588
2025-04-08 10:37,Coldplay,Paradise,40332
2025-04-08 10:41,Capital Cities,Safe and Sound,192789
2025-04-08 10:44,Jack Johnson,Banana Pancakes,191906
2025-04-08 10:47,Weezer,Island In The Sun,200306
2025-04-08 10:49,The Kooks,Seaside,99226
2025-04-08 10:52,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546
2025-04-08 11:04,The Lumineers,Flowers In Your Hair,68754
2025-04-08 15:22,The Lumineers,Flowers In Your Hair,41995
2025-04-08 15:26,Shag Rock,Champagne,205973
2025-04-08 15:29,Plain White T's,"1, 2, 3, 4",198360
2025-04-08 15:34,Bon Iver,Skinny Love,238520
2025-04-08 16:05,Lukas Graham,7 Years,102397
2025-04-08 19:07,Lukas Graham,7 Years,135953
2025-04-08 19:12,The Lumineers,Angela,201785
2025-04-08 19:15,Corella,Barcelona Girl,204600
2025-04-08 19:18,Jack Johnson,I Got You,179346
2025-04-08 19:22,Jack Johnson,Good People,208506
2025-04-08 19:25,Niall Horan,Slow Hands,188174
2025-04-08 19:28,Jack Johnson,Better Together,207680
2025-04-08 19:31,Tai Verdes,we would have some cute kids.,154764
2025-04-08 19:35,The Killers,Read My Mind,246840
2025-04-08 19:37,Pacific,Feeling,95177
2025-04-08 19:37,Jason Mraz,Love Someone,20723
2025-04-08 19:39,Zoe Gotusso,Un Bossa +,86000
2025-04-08 19:42,Taburete,Sirenas,184250
2025-04-08 19:44,Zoe Gotusso,Superpoder,144272
2025-04-08 19:48,Carlos Baute,Colgando en tus manos (con Marta Sánchez),230280
2025-04-08 19:52,Árbol,El Fantasma,237800
2025-04-08 19:56,No Te Va Gustar,No Necesito Nada,264466
2025-04-08 20:00,Natalia Lafourcade,Hasta la Raíz,221800
2025-04-08 20:07,Maná,Desapariciones - Unplugged,390316
2025-04-08 20:07,Benjamín Amadeo,Para Siempre,7080
2025-04-08 20:11,Zoe Gotusso,Desnuda,225264
2025-04-08 20:15,Benjamín Amadeo,Las Flores (feat. Los Auténticos Decadentes),53087
2025-04-08 20:15,Macaco,Lo Quiero Todo,227099
2025-04-08 20:16,Benjamín Amadeo,Las Flores (feat. Los Auténticos Decadentes),5809
2025-04-08 20:16,Bacilos,Caraluna,10624
2025-04-08 20:20,Bacilos,Caraluna,266160
2025-04-08 20:23,La T y La M,Amor de Vago,188423
2025-04-08 20:24,Lo' Pibitos,El Ritmo de la Vida,53115
2025-04-08 20:28,La T y La M,Amor de Vago,188423
2025-04-08 20:31,Lo' Pibitos,El Ritmo de la Vida,222866
2025-04-08 20:37,Nonpalidece,Dame Luz,318527
2025-04-08 20:51,La Vela Puerca,Por La Ciudad,60046
2025-04-09 09:44,La Vela Puerca,Por La Ciudad,33238
2025-04-09 09:48,Los Auténticos Decadentes,Somos - En Vivo,199032
2025-04-09 09:52,Los Auténticos Decadentes,Loco (Tu Forma de Ser) - En Vivo,224731
2025-04-09 09:55,Los Auténticos Decadentes,Vení Raquel - Vivo en el Palacio de los Deportes,186598
2025-04-09 09:59,Los Auténticos Decadentes,El Pájaro Vio el Cielo y Se Voló - En Vivo,258957
2025-04-09 10:02,Los Auténticos Decadentes,Los Piratas - En Vivo,182982
2025-04-09 10:05,Los Auténticos Decadentes,Somos - Vivo en el Palacio de los Deportes,201816
2025-04-09 10:09,Los Auténticos Decadentes,Loco (Tu Forma de Ser) - Vivo en el Palacio de los Deportes,199758
2025-04-09 10:11,Los Auténticos Decadentes,Paseando por Temperley - Vivo en el Palacio de los Deportes,162411
2025-04-09 10:17,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán (feat. Fernando Ruiz Díaz) - Vivo en el Palacio de los Deportes,315425
2025-04-09 10:20,Los Auténticos Decadentes,Qué Vas a Hacer Conmigo - Vivo en el Palacio de los Deportes,200838
2025-04-09 10:24,Los Auténticos Decadentes,Corazón (feat. Rubén Albarrán y Quique Rangel) - Versión Estudio,211330
2025-04-09 10:28,Los Auténticos Decadentes,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,234985
2025-04-09 10:30,Los Auténticos Decadentes,Distrito Federal - Vivo en el Palacio de los Deportes,175972
2025-04-09 10:34,Los Auténticos Decadentes,Cómo Me Voy a Olvidar (feat. No Te Va Gustar) - Vivo en el Palacio de los Deportes,203865
2025-04-09 10:35,Los Auténticos Decadentes,Sigue Tu Camino - Vivo en el Palacio de los Deportes,69248
2025-04-09 10:39,Los Auténticos Decadentes,Luna Radiante (feat. Babasónicos) - Vivo En El Palacio de los Deportes,248825
2025-04-09 10:41,Los Auténticos Decadentes,Ya Me da Igual - Vivo en el Palacio de los Deportes,137372
2025-04-09 10:42,Los Auténticos Decadentes,Somos - Vivo en el Palacio de los Deportes,5555
2025-04-09 10:45,Los Auténticos Decadentes,El Pájaro Vio el Cielo y Se Voló - Vivo en el Palacio de los Deportes,4580
2025-04-09 10:45,Los Auténticos Decadentes,Vení Raquel - Vivo en el Palacio de los Deportes,186598
2025-04-09 10:48,Los Auténticos Decadentes,La Guitarra (feat. Kapanga) - Vivo en el Palacio de los Deportes,213099
2025-04-09 10:49,Nonpalidece,La Flor,23589
2025-04-09 10:53,El Kuelgue,Parque Acuático - En Vivo - Buenos Aires,2231
2025-04-09 10:53,El Kuelgue,Parque Acuático - En Vivo - Buenos Aires,251052
2025-04-09 10:57,El Kuelgue,Díganselo,239091
2025-04-09 11:13,Los Auténticos Decadentes,Enciendan los Parlantes,89861
2025-04-09 18:31,Los Auténticos Decadentes,Enciendan los Parlantes,88157
2025-04-09 18:35,La Vela Puerca,El Viejo,182346
2025-04-09 18:38,Turf,Sentimientos Encontrados,212810
2025-04-09 18:43,Los Rodriguez,Aquí no podemos hacerlo,276666
2025-04-09 18:47,Los Cafres,Vos sabés,238291
2025-04-09 18:51,Ratones Paranoicos,Rock del gato - Vivo,254773
2025-04-09 18:55,Los Auténticos Decadentes,Auténtica - Remastered 2001,216186
2025-04-09 18:59,La Vela Puerca,Sobre la Sien,234226
2025-04-09 19:03,Divididos,Dame Un Limón,236946
2025-04-09 19:06,Los Rodriguez,Diez años después,215386
2025-04-09 19:10,Los Cafres,Tus Ojos - Versión 25 Años,249173
2025-04-09 19:26,Turf,"Yo No Me Quiero Casar, Y Ud?",80898
2025-04-10 00:00,Turf,"Yo No Me Quiero Casar, Y Ud?",93886
2025-04-10 00:01,Los Auténticos Decadentes,Besándote,62076
2025-04-10 00:09,Andrés Calamaro,Los chicos,316427
2025-04-10 00:13,Andrés Calamaro,5 minutos más - Minibar,214960
2025-04-10 00:16,Los Rodriguez,"Salud, dinero y amor",204413
2025-04-10 00:23,Andrés Calamaro,El salmón,167360
2025-04-10 00:29,Andrés Calamaro,Buena suerte y hasta luego,181866
2025-04-10 00:43,Andrés Calamaro,Me arde,217733
2025-04-10 01:10,Andrés Calamaro,Tuyo siempre - En directo 2005,167137
2025-04-10 14:21,Red Hot Chili Peppers,Soul to Squeeze,213359
2025-04-10 14:25,Red Hot Chili Peppers,Give It Away,282906
2025-04-10 14:30,Red Hot Chili Peppers,Can't Stop,269000
2025-04-10 14:33,Red Hot Chili Peppers,Feasting on the Flowers,202933
2025-04-10 14:36,Red Hot Chili Peppers,I Like Dirt,157626
2025-04-10 14:40,Red Hot Chili Peppers,I Could Have Lied,244400
2025-04-10 14:43,Red Hot Chili Peppers,Porcelain,163706
2025-04-10 14:46,Red Hot Chili Peppers,Look Around,208000
2025-04-10 14:50,Red Hot Chili Peppers,Black Summer,232412
2025-04-10 15:19,Red Hot Chili Peppers,Fight Like A Brave,233760
2025-04-10 15:23,Red Hot Chili Peppers,Long Progression,238360
2025-04-10 15:27,Red Hot Chili Peppers,Especially in Michigan,240333
2025-04-10 15:32,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,282400
